"common_item_id"|"common_item_name"|"item_name_short"|"colour"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"total_capacity"|"website"|"item_price"|"link"
547|"WHIRLPOOL W9 931D KS black"|"WHIRLPOOL W9 931D KS"|"black"|"WHIRLPOOL"|"Refrigerator"|"A+++"|180|24|60|201|66|86|2|251|97|348|"mediamarkt"|231999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html"
548|"WHIRLPOOL WHE31352 FO fagyasztóláda white"|"WHIRLPOOL WHE31352 FO fagyasztóláda"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|218|24|118|92|70|42|NA|NA|311|311|"mediamarkt"|120999|"https://www.mediamarkt.hu/hu/product/_whirlpool-whe31352-fo-fagyaszt%C3%B3l%C3%A1da-1298417.html"
549|"WHIRLPOOL WHE39352 FO fagyasztóláda white"|"WHIRLPOOL WHE39352 FO fagyasztóláda"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|250|24|144|92|77|49|NA|NA|390|390|"mediamarkt"|129799|"https://www.mediamarkt.hu/hu/product/_whirlpool-whe39352-fo-fagyaszt%C3%B3l%C3%A1da-1298416.html"
550|"WHIRLPOOL WHM 3911 Premium white"|"WHIRLPOOL WHM 3911 Premium"|"white"|"WHIRLPOOL"|NA|"A+"|334|24|141|92|70|49|NA|NA|390|390|"mediamarkt"|113999|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm-3911-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1095824.html"
551|"WHIRLPOOL WHM22113 fagyasztóláda +10 white"|"WHIRLPOOL WHM22113 fagyasztóláda +10"|"white"|"WHIRLPOOL"|"Freezer"|"A+++"|120|24|118|92|70|48|NA|NA|215|215|"mediamarkt"|122996|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm22113-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1166018.html"
552|"WHIRLPOOL WHM25112 Premium Selection white"|"WHIRLPOOL WHM25112 Premium Selection"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|194|24|101|92|70|40|NA|NA|251|251|"mediamarkt"|98999|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm25112-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1096080.html"
553|"WHIRLPOOL WHM4611 Premium Selection white"|"WHIRLPOOL WHM4611 Premium Selection"|"white"|"WHIRLPOOL"|NA|"A+"|343|24|141|92|70|50|NA|NA|437|437|"mediamarkt"|122996|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm4611-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-motor-garancia-1096081.html"
554|"WHIRLPOOL WHS 2121 fagyasztóláda white"|"WHIRLPOOL WHS 2121 fagyasztóláda"|"white"|"WHIRLPOOL"|"Freezer"|"A+"|224|24|81|87|64|29|NA|NA|204|204|"mediamarkt"|72996|"https://www.mediamarkt.hu/hu/product/_whirlpool-whs-2121-fagyaszt%C3%B3l%C3%A1da-1254287.html"
555|"WHIRLPOOL WQ9 B2L side grey"|"WHIRLPOOL WQ9 B2L side"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|381|24|91|187|70|118|4|384|207|591|"mediamarkt"|404999|"https://www.mediamarkt.hu/hu/product/_whirlpool-wq9-b2l-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1294019.html"
556|"WHIRLPOOL WQ9 E1L No grey"|"WHIRLPOOL WQ9 E1L No"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+"|475|24|91|188|70|118|4|384|207|591|"mediamarkt"|337999|"https://www.mediamarkt.hu/hu/product/_whirlpool-wq9-e1l-no-frost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1261457.html"
557|"Whirlpool AFB 1840 beépíthetõ NA"|"Whirlpool AFB 1840 beépíthetõ"|NA|"WHIRLPOOL"|"Freezer"|"A+"|308|24|56|178|56|NA|1|0|210|210|"edigital"|169990|"https://edigital.hu/beepitheto-huto/whirlpool-afb-1840-beepitheto-fagyasztoszekreny-p508922"
558|"Whirlpool AFB 828/A+ Beépíthetõ white"|"Whirlpool AFB 828/A+ Beépíthetõ"|"white"|"WHIRLPOOL"|"Freezer"|"A+"|186|24|60|82|54|NA|NA|0|94|94|"edigital"|109990|"https://edigital.hu/fagyasztoszekreny/whirlpool-afb-828-beepitheto-fagyasztoszekreny-p264220"
559|"Whirlpool AFB 9720 A+ grey"|"Whirlpool AFB 9720 A+"|"grey"|"WHIRLPOOL"|"Freezer"|"A+"|202|24|56|88|56|NA|1|0|100|100|"edigital"|104990|"https://edigital.hu/beepitheto-huto/whirlpool-afb-9720-beepitheto-fagyasztoszekreny-p508921"
560|"Whirlpool ARG 18081 A++ grey"|"Whirlpool ARG 18081 A++"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|115|24|54|177|54|NA|1|318|0|318|"edigital"|194990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-18081-beepitheto-hutoszekreny-p508909"
561|"Whirlpool ARG 18470 beépíthetõ grey"|"Whirlpool ARG 18470 beépíthetõ"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+"|280|24|54|177|54|NA|1|262|30|292|"edigital"|164990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-18470-beepitheto-hutoszekreny-p508910"
562|"Whirlpool ARG 451/A+ Beépíthetõ NA"|"Whirlpool ARG 451/A+ Beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A+"|118|24|56|87|56|42|1|130|0|130|"edigital"|59990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-451-beepitheto-hutoszekreny-p264205"
562|"Whirlpool ARG 451/A+ Beépíthetõ NA"|"Whirlpool ARG 451/A+ Beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A+"|118|24|56|87|56|42|1|130|0|130|"edigital"|59490|"https://edigital.hu/beepitheto-huto/whirlpool-arg-451-beepitheto-hutoszekreny-ujszeru-p684977"
563|"Whirlpool ARG 718/A+/1 beépíthetõ white"|"Whirlpool ARG 718/A+/1 beépíthetõ"|"white"|"WHIRLPOOL"|"Refrigerator"|"A+"|132|24|56|122|55|NA|1|210|NA|210|"edigital"|99990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-7181-beepitheto-hutoszekreny-p508913"
564|"Whirlpool ARG 8612/A+ beépíthetõ grey"|"Whirlpool ARG 8612/A+ beépíthetõ"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+"|218|24|54|122|54|NA|1|173|18|191|"edigital"|104990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-8612-beepitheto-hutoszekreny-p508915"
565|"Whirlpool ARG 913/A+ beépíthetõ NA"|"Whirlpool ARG 913/A+ beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A+"|175|24|60|82|54|NA|1|129|18|147|"edigital"|94990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-913-beepitheto-hutoszekreny-p159208"
566|"Whirlpool ART 6503/A+ Beépíthetõ NA"|"Whirlpool ART 6503/A+ Beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A+"|299|24|56|178|56|NA|2|195|80|275|"edigital"|109990|"https://edigital.hu/beepitheto-huto/whirlpool-art-6503-beepitheto-hutoszekreny-p305444"
567|"Whirlpool ART 6610/A++ beépíthetõ NA"|"Whirlpool ART 6610/A++ beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A++"|235|24|54|177|54|51|2|195|80|275|"edigital"|129990|"https://edigital.hu/beepitheto-huto/whirlpool-art-6610-beepitheto-hutoszekreny-p374567"
568|"Whirlpool ART 6611/A++ beépíthetõ NA"|"Whirlpool ART 6611/A++ beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A++"|235|24|54|177|54|51|2|195|80|275|"edigital"|119990|"https://edigital.hu/beepitheto-huto/whirlpool-art-6611-beepitheto-hutoszekreny-p374568"
569|"Whirlpool ART 6711/A++ SF NA"|"Whirlpool ART 6711/A++ SF"|NA|"WHIRLPOOL"|"Refrigerator"|"A++"|235|24|54|177|54|51|2|195|80|275|"edigital"|159990|"https://edigital.hu/beepitheto-huto/whirlpool-art-6711-sf-beepitheto-hutoszekreny-p374569"
570|"Whirlpool ART 9610/A+ beépíthetõ NA"|"Whirlpool ART 9610/A+ beépíthetõ"|NA|"WHIRLPOOL"|"Refrigerator"|"A+"|314|24|56|194|56|55|2|228|80|308|"edigital"|149990|"https://edigital.hu/beepitheto-huto/whirlpool-art-9610-beepitheto-huto-p374831"
571|"Whirlpool ART 9811/A++ SF NA"|"Whirlpool ART 9811/A++ SF"|NA|"WHIRLPOOL"|"Refrigerator"|"A++"|247|24|54|194|54|55|2|228|80|308|"edigital"|179990|"https://edigital.hu/beepitheto-huto/whirlpool-art-9811-sf-beepitheto-hutoszekreny-p374833"
572|"Whirlpool ARZ 005/A+ beépíthetõ grey"|"Whirlpool ARZ 005/A+ beépíthetõ"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+"|118|24|60|82|54|32|1|146|NA|146|"edigital"|94990|"https://edigital.hu/beepitheto-huto/whirlpool-arz-005-beepitheto-egyajtos-hutoszekreny-p420625"
573|"Whirlpool BLF 8122 OX grey"|"Whirlpool BLF 8122 OX"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|243|24|60|188|66|69|2|228|111|339|"edigital"|99990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-blf-8122-ox-alulfagyasztos-lessfrost-hutoszekreny-energiaosztaly-p384601"
574|"Whirlpool BLF8122W alulfagyasztós Less white"|"Whirlpool BLF8122W alulfagyasztós Less"|"white"|"WHIRLPOOL"|"Refrigerator"|"A++"|243|24|60|189|66|62|2|228|111|339|"edigital"|109990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-blf8122w-alulfagyasztos-less-frost-hutoszereny-p381617"
575|"Whirlpool BSNF 8122 OX grey"|"Whirlpool BSNF 8122 OX"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|242|24|60|188|66|NA|2|222|97|319|"edigital"|119990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-bsnf-8122-ox-alulfagyasztos-hutoszekreny-inox-no-frost-p501811"
576|"Whirlpool BSNF 8122 W white"|"Whirlpool BSNF 8122 W"|"white"|"WHIRLPOOL"|"Refrigerator"|"A++"|242|24|60|188|66|NA|2|222|97|319|"edigital"|144990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-bsnf-8122-w-alulfagyasztos-hutoszekreny-supreme-no-frost-p501803"
577|"Whirlpool SP40 802EU beépíthetõ grey"|"Whirlpool SP40 802EU beépíthetõ"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|274|24|55|194|69|NA|2|NA|101|101|"edigital"|305990|"https://edigital.hu/beepitheto-huto/whirlpool-sp40-802eu-beepitheto-alulfagyasztos-hutoszekreny-p612529"
578|"Whirlpool SP40800EU beépíthetõ alulfagyasztós white"|"Whirlpool SP40800EU beépíthetõ alulfagyasztós"|"white"|"WHIRLPOOL"|"Refrigerator"|"A+"|328|24|69|194|54|74|2|NA|101|101|"edigital"|229990|"https://edigital.hu/beepitheto-huto/whirlpool-sp40800eu-beepitheto-alulfagyasztos-hutoszekreny-p612528"
579|"Whirlpool SW8 1Q W white"|"Whirlpool SW8 1Q W"|"white"|"WHIRLPOOL"|"Refrigerator"|"A+"|146|24|60|188|63|62|NA|369|0|369|"edigital"|94990|"https://edigital.hu/egyajtos-huto/whirlpool-sw8-1q-w-hutoszekreny-p423741"
580|"Whirlpool SW8AM2CWHRL egyajtós hûtõszekrény, white"|"Whirlpool SW8AM2CWHRL egyajtós hûtõszekrény,"|"white"|"WHIRLPOOL"|"Refrigerator"|"A++"|114|24|60|188|63|62|1|363|0|363|"edigital"|174990|"https://edigital.hu/egyajtos-huto/whirlpool-sw8am2cwhrl-egyajtos-hutoszekreny-p562749"
581|"Whirlpool UW6 F2C WB white"|"Whirlpool UW6 F2C WB"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|225|24|60|64|167|63|1|NA|222|222|"edigital"|129990|"https://edigital.hu/fagyasztoszekreny/whirlpool-uw6-f2c-wb-fagyasztoszekreny-p439610"
582|"Whirlpool UW8 F2C WHLSB white"|"Whirlpool UW8 F2C WHLSB"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|242|24|60|188|63|69|1|0|251|251|"edigital"|179990|"https://edigital.hu/fagyasztoszekreny/whirlpool-uw8-f2c-whlsb-fagyasztoszekreny-p535334"
583|"Whirlpool UW8 F2C XBI grey"|"Whirlpool UW8 F2C XBI"|"grey"|"WHIRLPOOL"|"Freezer"|"A++"|246|24|63|188|60|71|1|NA|260|260|"edigital"|144990|"https://edigital.hu/fagyasztoszekreny/whirlpool-uw8-f2c-xbi-n-fagyasztoszekreny-inox-no-frost-p450391"
584|"Whirlpool W4D7 AAA X black"|"Whirlpool W4D7 AAA X"|"black"|"WHIRLPOOL"|"Refrigerator"|"A++"|295|24|70|195|78|98|2|292|110|402|"edigital"|189990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w4d7-aaa-x-c-alulfagyasztos-hutoszekreny-p653237"
585|"Whirlpool W5 721E W white"|"Whirlpool W5 721E W"|"white"|"WHIRLPOOL"|"Refrigerator"|"A++"|233|24|90|176|67|62|2|199|111|310|"edigital"|104990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-721e-w-alulfagyasztos-hutoszekreny-p649534"
586|"Whirlpool W7 8210 K black"|"Whirlpool W7 8210 K"|"black"|"WHIRLPOOL"|"Refrigerator"|"A++"|271|24|60|190|65|NA|1|234|104|338|"edigital"|129990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-8210-k-alulfagyasztos-hutoszekreny-p653234"
587|"Whirlpool W7 821O W white"|"Whirlpool W7 821O W"|"white"|"WHIRLPOOL"|"Refrigerator"|"A++"|271|24|60|189|68|74|2|234|104|338|"edigital"|114990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-821o-w-alulfagyasztos-hutoszekreny-no-frost-p652592"
587|"Whirlpool W7 821O W white"|"Whirlpool W7 821O W"|"white"|"WHIRLPOOL"|"Refrigerator"|"A++"|271|24|60|189|68|74|2|234|104|338|"edigital"|107990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-821o-w-alulfagyasztos-hutoszekreny-no-frost-ujracsomagolt-p681994"
588|"Whirlpool WHE 31352 FO white"|"Whirlpool WHE 31352 FO"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|219|24|92|118|70|46|NA|0|311|311|"edigital"|109990|"https://edigital.hu/fagyasztolada/whirlpool-whe-31352-fo-fagyasztolada-feher-p644915"
589|"Whirlpool WHM22113 fagyasztóláda, A+++ white"|"Whirlpool WHM22113 fagyasztóláda, A+++"|"white"|"WHIRLPOOL"|"Freezer"|"A+++"|120|24|118|92|70|NA|1|0|215|215|"edigital"|122990|"https://edigital.hu/fagyasztolada/whirlpool-whm22113-fagyasztolada-p351191"
590|"Whirlpool WHM25112 Fagyasztóláda, A++ white"|"Whirlpool WHM25112 Fagyasztóláda, A++"|"white"|"WHIRLPOOL"|"Freezer"|"A++"|194|24|101|91|70|40|1|0|251|251|"edigital"|98990|"https://edigital.hu/fagyasztolada/whirlpool-whm25112-fagyasztolada-p243580"
591|"Whirlpool WHM3911 Fagyasztóláda, white"|"Whirlpool WHM3911 Fagyasztóláda,"|"white"|"WHIRLPOOL"|"Freezer"|"A+"|260|24|91|140|70|48|1|121|390|511|"edigital"|99990|"https://edigital.hu/fagyasztolada/whirlpool-whm3911-fagyasztolada-p243582"
592|"Whirlpool WHM4611 Fagyasztóláda, white"|"Whirlpool WHM4611 Fagyasztóláda,"|"white"|"WHIRLPOOL"|"Freezer"|"A+"|NA|24|92|140|70|49|1|0|454|454|"edigital"|119990|"https://edigital.hu/fagyasztolada/whirlpool-whm4611-fagyasztolada-p243584"
593|"Whirlpool WNF8 T2O X grey"|"Whirlpool WNF8 T2O X"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|271|24|60|189|68|NA|2|234|104|338|"edigital"|119990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-wnf8-t2o-x-alulfagyasztos-hutoszekreny-total-no-frost-p510534"
594|"Whirlpool WNF9 T2Z X grey"|"Whirlpool WNF9 T2Z X"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A++"|281|24|60|201|68|NA|2|264|104|368|"edigital"|144990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-wnf9-t2z-x-h-alulfagyasztos-hutoszekreny-total-no-frost-p510565"
595|"Whirlpool WQ9 E1L side grey"|"Whirlpool WQ9 E1L side"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+"|475|24|80|188|70|91|4|384|207|591|"edigital"|349990|"https://edigital.hu/side-side-huto/whirlpool-wq9-e1l-side-side-hutoszekreny-p577865"
596|"Whirlpool WTNF 83Z MX grey"|"Whirlpool WTNF 83Z MX"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+++"|181|24|NA|NA|NA|NA|2|234|104|338|"edigital"|159990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-wtnf-83z-mx-h-alulfagyasztos-hutoszekreny-total-no-frost-p577864"
596|"Whirlpool WTNF 83Z MX grey"|"Whirlpool WTNF 83Z MX"|"grey"|"WHIRLPOOL"|"Refrigerator"|"A+++"|181|24|NA|NA|NA|NA|2|234|104|338|"edigital"|135990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-wtnf-83z-mx-h-alulfagyasztos-hutoszekreny-total-no-frost-ujracsomagolt-p688777"
597|"ZANUSSI ZFC 21400 white"|"ZANUSSI ZFC 21400"|"white"|"ZANUSSI"|"Freezer"|"A+"|227|24|80|87|67|39|NA|NA|210|210|"mediamarkt"|74993|"https://www.mediamarkt.hu/hu/product/_zanussi-zfc-21400-fagyaszt%C3%B3l%C3%A1da-1119905.html"
598|"ZANUSSI ZFC 26400 white"|"ZANUSSI ZFC 26400"|"white"|"ZANUSSI"|"Freezer"|"A+"|252|24|94|87|67|43|NA|NA|260|260|"mediamarkt"|85393|"https://www.mediamarkt.hu/hu/product/_zanussi-zfc-26400-wa-fagyaszt%C3%B3l%C3%A1da-1121823.html"
599|"ZANUSSI ZFC 41400 white"|"ZANUSSI ZFC 41400"|"white"|"ZANUSSI"|NA|"A+"|323|24|134|87|67|52|NA|NA|400|400|"mediamarkt"|97993|"https://www.mediamarkt.hu/hu/product/_zanussi-zfc-41400-wa-fagyaszt%C3%B3l%C3%A1da-1120890.html"
600|"ZANUSSI ZFC 51400 white"|"ZANUSSI ZFC 51400"|"white"|"ZANUSSI"|"Freezer"|"A+"|372|24|160|87|67|60|NA|NA|495|495|"mediamarkt"|114999|"https://www.mediamarkt.hu/hu/product/_zanussi-zfc-51400-wa-fagyaszt%C3%B3l%C3%A1da-1120051.html"
601|"ZANUSSI ZFC31400WA white"|"ZANUSSI ZFC31400WA"|"white"|"ZANUSSI"|"Freezer"|"A+"|272|24|105|87|67|46|NA|NA|300|300|"mediamarkt"|87993|"https://www.mediamarkt.hu/hu/product/_zanussi-zfc31400wa-fagyaszt%C3%B3l%C3%A1da-1121859.html"
602|"ZANUSSI ZFT 11104 white"|"ZANUSSI ZFT 11104"|"white"|"ZANUSSI"|"Freezer"|"A+"|184|24|61|85|55|39|NA|NA|90|90|"mediamarkt"|64796|"https://www.mediamarkt.hu/hu/product/_zanussi-zft-11104-wa-fagyaszt%C3%B3szekr%C3%A9ny-1181176.html"
603|"ZANUSSI ZFU 27401 white"|"ZANUSSI ZFU 27401"|"white"|"ZANUSSI"|"Freezer"|"A++"|218|24|60|185|66|55|NA|NA|248|248|"mediamarkt"|129999|"https://www.mediamarkt.hu/hu/product/_zanussi-zfu-27401-wa-fagyaszt%C3%B3szekr%C3%A9ny-1139485.html"
604|"ZANUSSI ZFU19400WA white"|"ZANUSSI ZFU19400WA"|"white"|"ZANUSSI"|"Freezer"|"A+"|240|24|55|125|64|45|1|0|168|168|"mediamarkt"|82993|"https://www.mediamarkt.hu/hu/product/_zanussi-zfu19400wa-fagyaszt%C3%B3szekr%C3%A9ny-1112139.html"
604|"ZANUSSI ZFU19400WA white"|"ZANUSSI ZFU19400WA"|"white"|"ZANUSSI"|"Freezer"|"A+"|240|24|55|125|64|45|1|0|168|168|"edigital"|82990|"https://edigital.hu/fagyasztoszekreny/zanussi-zfu19400wa-fagyasztoszekreny-168-l-4-fiok-1-rekesz-p368926"
605|"ZANUSSI ZFU23403WA white"|"ZANUSSI ZFU23403WA"|"white"|"ZANUSSI"|"Freezer"|"A+"|248|24|66|154|67|58|1|0|197|197|"mediamarkt"|101893|"https://www.mediamarkt.hu/hu/product/_zanussi-zfu23403wa-fagyaszt%C3%B3szekr%C3%A9ny-1195272.html"
605|"ZANUSSI ZFU23403WA white"|"ZANUSSI ZFU23403WA"|"white"|"ZANUSSI"|"Freezer"|"A+"|248|24|66|154|67|58|1|0|197|197|"edigital"|101990|"https://edigital.hu/fagyasztoszekreny/zanussi-zfu23403wa-fagyasztoszekreny-194-l-4-fiok-2-rekesz-p419024"
606|"ZANUSSI ZFU23404WA white"|"ZANUSSI ZFU23404WA"|"white"|"ZANUSSI"|"Freezer"|"A++"|193|24|60|155|67|58|1|0|194|194|"mediamarkt"|109996|"https://www.mediamarkt.hu/hu/product/_zanussi-zfu23404wa-fagyaszt%C3%B3szekr%C3%A9ny-1195274.html"
606|"ZANUSSI ZFU23404WA white"|"ZANUSSI ZFU23404WA"|"white"|"ZANUSSI"|"Freezer"|"A++"|193|24|60|155|67|58|1|0|194|194|"edigital"|109990|"https://edigital.hu/fagyasztoszekreny/zanussi-zfu23404wa-fagyasztoszekreny-194-l-4-fiok-2-rekesz-p419026"
607|"ZANUSSI ZRA17800WA white"|"ZANUSSI ZRA17800WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|199|NA|55|105|61|38|1|162|18|180|"mediamarkt"|66896|"https://www.mediamarkt.hu/hu/product/_zanussi-zra17800wa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1112116.html"
608|"ZANUSSI ZRA21600WA white"|"ZANUSSI ZRA21600WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|125|24|55|105|61|37|NA|192|NA|192|"mediamarkt"|64993|"https://www.mediamarkt.hu/hu/product/_zanussi-zra21600wa-h%C5%B1t%C5%91szekr%C3%A9ny-1112115.html"
609|"ZANUSSI ZRA22800WA white"|"ZANUSSI ZRA22800WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|217|24|55|125|61|42|1|219|18|237|"mediamarkt"|69993|"https://www.mediamarkt.hu/hu/product/_zanussi-zra22800wa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1112118.html"
609|"ZANUSSI ZRA22800WA white"|"ZANUSSI ZRA22800WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|217|24|55|125|61|42|1|219|18|237|"edigital"|69990|"https://edigital.hu/egyajtos-huto/zanussi-zra22800wa-hutoszekreny-125-cm-p372453"
610|"ZANUSSI ZRA25600WA white"|"ZANUSSI ZRA25600WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|130|24|55|125|61|42|NA|235|NA|235|"mediamarkt"|69993|"https://www.mediamarkt.hu/hu/product/_zanussi-zra25600wa-h%C5%B1t%C5%91szekr%C3%A9ny-1112117.html"
611|"ZANUSSI ZRA33103WA white"|"ZANUSSI ZRA33103WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|139|24|60|154|67|54|NA|314|NA|314|"mediamarkt"|92996|"https://www.mediamarkt.hu/hu/product/_zanussi-zra33103wa-h%C5%B1t%C5%91szekr%C3%A9ny-1195334.html"
612|"ZANUSSI ZRA33104WA white"|"ZANUSSI ZRA33104WA"|"white"|"ZANUSSI"|"Refrigerator"|"A++"|109|24|60|154|67|54|NA|314|NA|314|"mediamarkt"|103996|"https://www.mediamarkt.hu/hu/product/_zanussi-zra33104wa-h%C5%B1t%C5%91szekr%C3%A9ny-1195335.html"
613|"ZANUSSI ZRA40100WA white"|"ZANUSSI ZRA40100WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|156|24|60|185|67|65|1|395|0|395|"mediamarkt"|106999|"https://www.mediamarkt.hu/hu/product/_zanussi-zra40100wa-h%C5%B1t%C5%91szekr%C3%A9ny-1112121.html"
613|"ZANUSSI ZRA40100WA white"|"ZANUSSI ZRA40100WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|156|24|60|185|67|65|1|395|0|395|"edigital"|99990|"https://edigital.hu/egyajtos-huto/zanussi-zra40100wa-hutoszekreny-185-cm-p306685"
614|"ZANUSSI ZRB 33103 white"|"ZANUSSI ZRB 33103"|"white"|"ZANUSSI"|"Refrigerator"|"A++"|231|24|60|175|65|63|NA|194|109|303|"mediamarkt"|99993|"https://www.mediamarkt.hu/hu/product/_zanussi-zrb-33103-wa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1171044.html"
615|"ZANUSSI ZRB 34103 white"|"ZANUSSI ZRB 34103"|"white"|"ZANUSSI"|"Refrigerator"|"A++"|239|24|60|185|65|63|2|226|109|335|"mediamarkt"|108796|"https://www.mediamarkt.hu/hu/product/_zanussi-zrb-34103-wa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1171046.html"
616|"ZANUSSI ZRB 36101XA grey"|"ZANUSSI ZRB 36101XA"|"grey"|"ZANUSSI"|"Refrigerator"|"A+"|308|24|60|185|65|64|2|226|111|337|"mediamarkt"|110796|"https://www.mediamarkt.hu/hu/product/_zanussi-zrb-36101xa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1112128.html"
616|"ZANUSSI ZRB 36101XA grey"|"ZANUSSI ZRB 36101XA"|"grey"|"ZANUSSI"|"Refrigerator"|"A+"|308|24|60|185|65|64|2|226|111|337|"edigital"|106990|"https://edigital.hu/alulfagyasztos-huto/zanussi-zrb36101xa-kombinalt-hutoszekreny-185-cm-p379925"
617|"ZANUSSI ZRB36101WA white"|"ZANUSSI ZRB36101WA"|"white"|"ZANUSSI"|"Refrigerator"|"A+"|304|24|60|185|63|66|2|220|109|329|"mediamarkt"|102996|"https://www.mediamarkt.hu/hu/product/_zanussi-zrb36101wa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1112127.html"
618|"ZANUSSI ZRB36104WA white"|"ZANUSSI ZRB36104WA"|"white"|"ZANUSSI"|"Refrigerator"|"A++"|239|24|60|185|63|67|2|220|109|329|"mediamarkt"|107996|"https://www.mediamarkt.hu/hu/product/_zanussi-zrb36104wa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1112131.html"
619|"ZANUSSI ZRB36104XA grey"|"ZANUSSI ZRB36104XA"|"grey"|"ZANUSSI"|"Refrigerator"|"A++"|242|24|60|185|65|67|2|226|111|337|"mediamarkt"|112996|"https://www.mediamarkt.hu/hu/product/_zanussi-zrb36104xa-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1112132.html"
619|"ZANUSSI ZRB36104XA grey"|"ZANUSSI ZRB36104XA"|"grey"|"ZANUSSI"|"Refrigerator"|"A++"|242|24|60|185|65|67|2|226|111|337|"edigital"|114990|"https://edigital.hu/alulfagyasztos-huto/zanussi-zrb36104xa-kombinalt-hutoszekreny-185-cm-p367906"
